timestamp,elapsed_time,px,py,pz,vx,vy,vz,ax,ay,az,roll,pitch,yaw,obstacle_detected,obstacle_distance
1768568353.997007,42.3732,22.4962,-0.5287,-9.0933,0.0763,0.0053,-1.0037,0.0,0.0,0.0,-0.2234,0.2645,2.4203,0,41.5938
1768568354.0985866,42.4748,22.4963,-0.5287,-9.0941,0.0681,0.0052,-0.9835,0.0,0.0,0.0,-0.2233,0.2646,2.4211,0,41.625
1768568354.1944003,42.5706,22.4964,-0.5287,-9.0974,0.0591,0.0049,-0.9422,5.4444,-0.0282,-5.3664,-0.2232,0.2646,2.4215,0,41.625
1768568354.2941504,42.6703,22.4967,-0.5287,-9.0981,0.1047,0.0042,-1.0292,5.1749,-0.0288,-4.6105,-0.223,0.2649,2.4223,0,41.625
1768568354.3948069,42.771,22.4964,-0.5287,-9.0959,0.0749,0.0047,-1.0219,0.0,0.0,0.0,-0.2228,0.2652,2.4233,0,41.6562
1768568354.4946961,42.8709,22.4969,-0.5287,-9.1002,0.1103,0.0044,-1.0852,4.7507,-0.0293,-3.4094,-0.2225,0.266,2.4246,0,41.6562
1768568354.5975711,42.9738,22.4967,-0.5287,-9.1013,0.0661,0.005,-1.0268,5.0693,-0.0304,-4.2885,-0.2224,0.2662,2.4256,0,41.6875
1768568354.6975873,43.0738,22.4968,-0.5287,-9.1025,0.0626,0.0049,-0.9931,5.3921,-0.031,-5.1799,-0.2224,0.2665,2.4263,0,41.6562
1768568354.7979481,43.1741,22.4966,-0.5287,-9.1,0.0585,0.0045,-1.0049,0.0,0.0,0.0,-0.2223,0.2669,2.427,0,41.6562
1768568354.8970382,43.2732,22.4969,-0.5287,-9.1038,0.0749,0.0043,-1.0068,5.3178,-0.0299,-4.9619,-0.2222,0.2669,2.4277,0,41.6875
1768568355.0000656,43.3763,22.4968,-0.5287,-9.1018,0.0674,0.0043,-1.0241,0.0,0.0,0.0,-0.222,0.2673,2.4286,0,41.6875
1768568355.101606,43.4778,22.515,-0.5284,-9.1878,0.4002,0.0017,-1.2138,3.6411,-0.0393,-0.3407,-0.2193,0.2675,2.4303,0,41.6875
1768568355.2168617,43.5931,22.565,-0.5284,-9.2957,0.6039,0.0001,-0.9606,0.0,0.0,0.0,-0.2066,0.2551,2.4344,0,41.7188
1768568355.318205,43.6944,22.565,-0.5284,-9.2939,0.452,0.0075,-0.6838,5.1011,-0.0559,-5.5275,-0.2031,0.25,2.4366,0,41.7188
1768568355.4215064,43.7977,22.5666,-0.5282,-9.292,0.5255,0.0076,-0.7358,4.7936,-0.0474,-4.9657,-0.1981,0.2445,2.4393,0,41.6875
1768568355.5239077,43.9001,22.5672,-0.5281,-9.2873,0.5745,0.0089,-0.7529,4.3788,-0.0397,-4.0506,-0.1929,0.2387,2.4424,0,41.6875
1768568355.6194868,43.9957,22.5654,-0.528,-9.2786,0.5568,0.0113,-0.7159,0.0,0.0,0.0,-0.1892,0.2348,2.445,0,41.6875
1768568355.7191436,44.0953,22.5669,-0.5278,-9.2782,0.5286,0.013,-0.6825,4.4483,-0.0322,-4.7468,-0.1864,0.2319,2.4475,0,41.7188
1768568355.8237562,44.2,22.5664,-0.5278,-9.2763,0.5001,0.0139,-0.66,4.5975,-0.0275,-5.3845,-0.1845,0.23,2.4498,0,41.6875
1768568355.9285445,44.3047,22.5647,-0.5278,-9.2734,0.5127,0.0137,-0.6778,0.0,0.0,0.0,-0.183,0.2289,2.4519,0,41.7188
1768568356.0242407,44.4004,22.5662,-0.5278,-9.2749,0.513,0.0139,-0.6751,4.4287,-0.0218,-4.9995,-0.1818,0.2279,2.4539,0,41.75
1768568356.120653,44.4968,22.5646,-0.5278,-9.2724,0.5094,0.0141,-0.6741,0.0,0.0,0.0,-0.1809,0.2275,2.4556,0,41.75
1768568356.2229223,44.5991,22.5676,-0.5277,-9.2758,0.5339,0.014,-0.7001,4.3616,-0.0187,-4.8723,-0.18,0.2271,2.4577,0,41.75
1768568356.322885,44.6991,22.5675,-0.5277,-9.2753,0.5286,0.0143,-0.692,4.3942,-0.0175,-5.0301,-0.1791,0.2267,2.4597,0,41.75
1768568356.432977,44.8092,22.5647,-0.5277,-9.2715,0.5289,0.0145,-0.6936,0.0,0.0,0.0,-0.1783,0.2266,2.4617,0,41.7812
1768568356.5333703,44.9096,22.5663,-0.5277,-9.2733,0.5677,0.0143,-0.7315,4.1645,-0.0182,-4.3008,-0.1775,0.2268,2.4638,0,41.8125
1768568356.6315722,45.0078,22.5662,-0.5277,-9.2726,0.5553,0.0147,-0.7091,4.2447,-0.0188,-4.6227,-0.1764,0.2264,2.4659,0,41.7812
1768568356.736053,45.1122,22.566,-0.5277,-9.2721,0.5095,0.0153,-0.6704,4.3707,-0.017,-5.0761,-0.1759,0.2263,2.4678,0,41.8125
1768568356.8321753,45.2084,22.5659,-0.5277,-9.2721,0.5132,0.015,-0.6797,4.3344,-0.0183,-4.9312,-0.1756,0.2269,2.4695,0,41.8438
1768568356.9364297,45.3126,22.566,-0.5277,-9.2722,0.514,0.0148,-0.6812,4.3147,-0.018,-4.8646,-0.1752,0.2272,2.4714,0,41.875
1768568357.0360067,45.4122,22.5651,-0.5277,-9.2702,0.5613,0.0143,-0.7337,0.0,0.0,0.0,-0.1749,0.228,2.4733,0,41.8438
1768568357.1377192,45.5139,22.5663,-0.5276,-9.2719,0.5051,0.0149,-0.6749,4.4454,-0.0184,-5.3153,-0.1743,0.2278,2.4751,0,41.875
1768568357.2352638,45.6115,22.5648,-0.5277,-9.2699,0.4805,0.0146,-0.658,0.0,0.0,0.0,-0.1743,0.2283,2.4767,0,41.9062
1768568357.341304,45.7175,22.5648,-0.5277,-9.2701,0.4544,0.0144,-0.6349,0.0,0.0,0.0,-0.1742,0.2287,2.4782,0,41.9062
1768568357.4419863,45.8182,22.5661,-0.5276,-9.272,0.4156,0.0137,-0.5885,4.5813,-0.0118,-5.6911,-0.1747,0.2296,2.4794,0,41.9062
1768568357.539836,45.916,22.5653,-0.5277,-9.2711,0.4489,0.0129,-0.6358,0.0,0.0,0.0,-0.1751,0.2308,2.4806,0,41.9062
1768568357.6391065,46.0153,22.5652,-0.5277,-9.271,0.3844,0.0125,-0.5469,0.0,0.0,0.0,-0.1754,0.2312,2.4815,0,41.9375
1768568357.7471175,46.1233,22.5663,-0.5276,-9.2727,0.3202,0.0116,-0.4596,4.6131,-0.007,-5.6319,-0.176,0.2322,2.4823,0,41.9688
1768568357.8430603,46.2193,22.5664,-0.5276,-9.273,0.3188,0.0108,-0.4534,4.6096,-0.0071,-5.5374,-0.1767,0.2335,2.4829,0,41.9688
1768568357.9400458,46.3162,22.5654,-0.5277,-9.2715,0.2777,0.01,-0.3912,0.0,0.0,0.0,-0.1774,0.2345,2.4834,0,41.9688
1768568358.043572,46.4198,22.5655,-0.5277,-9.2716,0.2306,0.0087,-0.3191,0.0,0.0,0.0,-0.1779,0.2352,2.4838,0,42.0
1768568358.1429665,46.5192,22.5673,-0.5276,-9.2741,0.2486,0.008,-0.338,4.6785,-0.002,-5.5792,-0.1787,0.2363,2.4842,0,42.0
1768568358.248626,46.6248,22.5678,-0.5276,-9.2747,0.3422,0.0079,-0.459,4.7427,-0.0061,-5.6891,-0.1794,0.2381,2.4847,0,42.0
1768568358.3509605,46.7272,22.5681,-0.5276,-9.2752,0.3491,0.0091,-0.4868,4.7371,-0.0088,-5.646,-0.1793,0.2386,2.4855,0,42.0
1768568358.4474616,46.8237,22.5669,-0.5276,-9.2735,0.2837,0.0094,-0.3999,0.0,0.0,0.0,-0.1794,0.2387,2.4861,0,42.0
1768568358.550735,46.9269,22.5677,-0.5276,-9.2746,0.2679,0.0086,-0.3706,4.7596,-0.0039,-5.6932,-0.1796,0.2391,2.4866,0,42.0
1768568358.6467714,47.023,22.5689,-0.5276,-9.2762,0.4003,0.008,-0.5409,4.7773,-0.0115,-5.6936,-0.1796,0.2403,2.4874,0,42.0
1768568358.7534075,47.1296,22.5676,-0.5276,-9.2745,0.3399,0.0096,-0.4789,0.0,0.0,0.0,-0.1793,0.2401,2.4883,0,42.0312
1768568358.854666,47.2309,22.5675,-0.5276,-9.2743,0.3139,0.0094,-0.4441,0.0,0.0,0.0,-0.1793,0.2404,2.489,0,42.0312
1768568358.951087,47.3273,22.5675,-0.5276,-9.2744,0.3088,0.009,-0.4362,0.0,0.0,0.0,-0.1793,0.2408,2.4896,0,42.0312
1768568359.05547,47.4317,22.5673,-0.5276,-9.2741,0.2467,0.0088,-0.3528,0.0,0.0,0.0,-0.1792,0.2407,2.4902,0,42.0625
1768568359.1549263,47.5311,22.568,-0.5276,-9.275,0.2278,0.0078,-0.3202,4.7684,-0.0054,-5.6432,-0.1794,0.241,2.4906,0,42.0625
1768568359.2521677,47.6284,22.5678,-0.5276,-9.2747,0.2497,0.0077,-0.3516,0.0,0.0,0.0,-0.1798,0.2419,2.491,0,42.0625
1768568359.3541088,47.7303,22.5687,-0.5276,-9.276,0.2572,0.008,-0.3647,4.7932,-0.0085,-5.6463,-0.1799,0.2424,2.4916,0,42.0625
1768568359.4543993,47.8306,22.568,-0.5276,-9.2751,0.2552,0.0076,-0.3586,0.0,0.0,0.0,-0.18,0.2428,2.492,0,42.0625
1768568359.5553067,47.9315,22.568,-0.5276,-9.275,0.2262,0.0074,-0.32,0.0,0.0,0.0,-0.18,0.2429,2.4925,0,42.0625
1768568359.6560972,48.0323,22.5683,-0.5276,-9.2754,0.2609,0.0071,-0.3623,0.0,0.0,0.0,-0.1802,0.2435,2.4929,0,42.0312
1768568359.7573206,48.1335,22.5685,-0.5276,-9.2757,0.3152,0.0074,-0.434,0.0,0.0,0.0,-0.1801,0.2438,2.4935,0,42.0625
1768568359.8642313,48.2404,22.5684,-0.5276,-9.2756,0.2776,0.0085,-0.402,0.0,0.0,0.0,-0.1797,0.2438,2.4943,0,42.0625
1768568359.9643478,48.3405,22.569,-0.5276,-9.2765,0.2452,0.0084,-0.3547,4.8182,-0.0074,-5.6876,-0.1795,0.2435,2.4949,0,42.0625
1768568360.0643237,48.4405,22.5684,-0.5276,-9.2755,0.2541,0.0077,-0.3615,0.0,0.0,0.0,-0.1796,0.2441,2.4953,0,42.0938
1768568360.164908,48.5411,22.5684,-0.5276,-9.2756,0.2486,0.008,-0.3599,0.0,0.0,0.0,-0.1796,0.2444,2.4959,0,42.0938
1768568360.262717,48.6389,22.5692,-0.5276,-9.2767,0.2655,0.0073,-0.3684,4.8664,-0.0087,-5.798,-0.1796,0.2446,2.4964,0,42.0938
1768568360.3795984,48.7558,22.5693,-0.5276,-9.277,0.27,0.008,-0.389,4.816,-0.0103,-5.6366,-0.1793,0.2446,2.4971,0,42.125
1768568360.4741719,48.8504,22.5685,-0.5276,-9.2757,0.2389,0.0079,-0.345,0.0,0.0,0.0,-0.1792,0.2446,2.4976,0,42.125
1768568360.578861,48.9551,22.5687,-0.5276,-9.276,0.2864,0.0078,-0.4093,0.0,0.0,0.0,-0.1791,0.245,2.4982,0,42.125
1768568360.6772404,49.0534,22.5697,-0.5276,-9.2774,0.32,0.0082,-0.4583,4.8255,-0.0137,-5.6663,-0.1787,0.2451,2.499,0,42.125
1768568360.7762406,49.1524,22.5688,-0.5276,-9.2762,0.3332,0.0087,-0.4773,0.0,0.0,0.0,-0.1782,0.245,2.4998,0,42.0938
1768568360.8759875,49.2522,22.5693,-0.5276,-9.277,0.2568,0.009,-0.3829,4.8099,-0.0123,-5.6627,-0.1779,0.2446,2.5005,0,42.0938
1768568360.9794688,49.3557,22.5694,-0.5276,-9.277,0.268,0.0078,-0.3854,4.8174,-0.0123,-5.668,-0.178,0.245,2.501,0,42.0938
1768568361.0795205,49.4557,22.57,-0.5276,-9.2778,0.3742,0.0075,-0.5197,4.8405,-0.0163,-5.7313,-0.1777,0.2455,2.5018,0,42.125
1768568361.1811595,49.5574,22.5687,-0.5276,-9.2761,0.3001,0.0092,-0.4483,0.0,0.0,0.0,-0.1772,0.2451,2.5026,0,42.125
1768568361.2921782,49.6684,22.5697,-0.5276,-9.2775,0.3189,0.0087,-0.4656,4.8007,-0.0167,-5.6393,-0.1769,0.2452,2.5035,0,42.125
1768568361.3927562,49.769,22.5692,-0.5276,-9.2768,0.2345,0.0084,-0.3493,4.7845,-0.0127,-5.6103,-0.1767,0.2448,2.504,0,42.1562
1768568361.4923499,49.8685,22.5686,-0.5276,-9.2759,0.276,0.007,-0.3867,0.0,0.0,0.0,-0.177,0.2455,2.5044,0,42.1562
1768568361.5907004,49.9669,22.5686,-0.5276,-9.2758,0.2512,0.0076,-0.3658,0.0,0.0,0.0,-0.1769,0.2456,2.5049,0,42.1562
1768568361.695707,50.0719,22.5694,-0.5276,-9.2771,0.2818,0.0074,-0.4018,4.8199,-0.0121,-5.6727,-0.1769,0.2459,2.5055,0,42.1562
1768568361.7941294,50.1703,22.5687,-0.5276,-9.2761,0.308,0.0079,-0.4452,0.0,0.0,0.0,-0.1767,0.2462,2.5062,0,42.1562
1768568361.8934286,50.2696,22.5687,-0.5276,-9.2761,0.3032,0.0084,-0.4432,0.0,0.0,0.0,-0.1764,0.2461,2.5069,0,42.1562
1768568361.994907,50.3711,22.5698,-0.5276,-9.2776,0.3373,0.008,-0.4809,4.8213,-0.0143,-5.6883,-0.1762,0.2462,2.5077,0,42.1562
1768568362.096456,50.4727,22.5697,-0.5276,-9.2775,0.3263,0.0085,-0.4739,4.8361,-0.0155,-5.7476,-0.1758,0.2462,2.5084,0,42.1562
1768568362.193269,50.5695,22.5688,-0.5276,-9.2762,0.326,0.0086,-0.4767,0.0,0.0,0.0,-0.1755,0.2462,2.5092,0,42.1562
1768568362.293754,50.67,22.5696,-0.5276,-9.2774,0.3093,0.0088,-0.4597,4.8071,-0.0168,-5.6718,-0.1751,0.2461,2.51,0,42.1562
1768568362.3976715,50.7739,22.5692,-0.5276,-9.2769,0.2417,0.0085,-0.3643,4.7745,-0.0129,-5.5912,-0.175,0.2458,2.5105,0,42.1875
1768568362.4986386,50.8748,22.569,-0.5276,-9.2766,0.2145,0.007,-0.3133,4.8154,-0.0112,-5.7069,-0.1752,0.246,2.5109,0,42.1875
1768568362.5991523,50.9753,22.5686,-0.5276,-9.2759,0.2655,0.0066,-0.3763,0.0,0.0,0.0,-0.1754,0.2468,2.5113,0,42.1875
1768568362.698566,51.0748,22.5698,-0.5276,-9.2776,0.3449,0.0074,-0.4903,4.8183,-0.0146,-5.676,-0.1751,0.247,2.5121,0,42.1875
1768568362.8005717,51.1768,22.5687,-0.5276,-9.276,0.2912,0.0086,-0.4377,0.0,0.0,0.0,-0.1747,0.2468,2.5128,0,42.2188
1768568362.8992906,51.2755,22.5693,-0.5276,-9.2769,0.251,0.008,-0.3722,4.8064,-0.0114,-5.6707,-0.1746,0.2466,2.5134,0,42.2188
1768568363.0000415,51.3762,22.5685,-0.5276,-9.2757,0.2167,0.007,-0.3193,0.0,0.0,0.0,-0.1747,0.2467,2.5137,0,42.1875
1768568363.103752,51.4799,22.5693,-0.5276,-9.2769,0.2515,0.0068,-0.3635,4.8299,-0.0117,-5.6949,-0.175,0.2475,2.5142,0,42.1875
1768568363.209163,51.5854,22.5693,-0.5276,-9.2769,0.2523,0.0067,-0.3617,4.8529,-0.0112,-5.7532,-0.175,0.2478,2.5146,0,42.1875
1768568363.3024774,51.6787,22.5685,-0.5276,-9.2758,0.2278,0.0068,-0.333,0.0,0.0,0.0,-0.175,0.2478,2.515,0,42.1875
1768568363.4011,51.7773,22.5699,-0.5276,-9.2777,0.3022,0.0065,-0.4287,4.8458,-0.0138,-5.6894,-0.1751,0.2486,2.5155,0,42.1875
1768568363.500361,51.8766,22.5698,-0.5276,-9.2777,0.288,0.0078,-0.4259,4.8353,-0.0136,-5.6798,-0.1747,0.2484,2.5162,0,42.1875
1768568363.6113431,51.9875,22.5696,-0.5276,-9.2775,0.2616,0.0084,-0.4014,4.8219,-0.0152,-5.6455,-0.1743,0.2484,2.5169,0,42.2188
1768568363.7028265,52.079,22.5689,-0.5276,-9.2764,0.2712,0.0075,-0.3999,0.0,0.0,0.0,-0.1743,0.2485,2.5174,0,42.2188
1768568363.805831,52.182,22.5689,-0.5276,-9.2763,0.2648,0.0075,-0.3937,0.0,0.0,0.0,-0.1742,0.2487,2.518,0,42.2188
1768568363.9050205,52.2812,22.5689,-0.5276,-9.2763,0.2557,0.0074,-0.3831,0.0,0.0,0.0,-0.1741,0.2489,2.5184,0,42.2188
1768568364.0067372,52.3829,22.5697,-0.5276,-9.2776,0.2803,0.0074,-0.414,4.8453,-0.0156,-5.7025,-0.174,0.2491,2.5191,0,42.25
1768568364.1077576,52.484,22.5712,-0.5275,-9.2797,0.3604,0.0073,-0.5193,4.8394,-0.0193,-5.6834,-0.1736,0.2494,2.5199,0,42.25
1768568364.2117972,52.588,22.569,-0.5276,-9.2766,0.3111,0.0085,-0.4655,0.0,0.0,0.0,-0.1731,0.2489,2.5206,0,42.25
1768568364.312744,52.6889,22.5699,-0.5276,-9.2779,0.3124,0.0081,-0.4654,4.8174,-0.0174,-5.6604,-0.1728,0.2488,2.5213,0,42.25
1768568364.4121544,52.7884,22.569,-0.5276,-9.2765,0.284,0.0081,-0.4287,0.0,0.0,0.0,-0.1726,0.2487,2.522,0,42.25
1768568364.5117261,52.8879,22.5688,-0.5276,-9.2762,0.2377,0.0074,-0.3576,0.0,0.0,0.0,-0.1725,0.2486,2.5224,0,42.25
1768568364.6140192,52.9902,22.569,-0.5276,-9.2765,0.2995,0.0064,-0.4281,0.0,0.0,0.0,-0.1727,0.2493,2.5229,0,42.25
1768568364.7128143,53.089,22.5689,-0.5276,-9.2764,0.2595,0.0079,-0.3969,0.0,0.0,0.0,-0.1724,0.2491,2.5235,0,42.2188
1768568364.815547,53.1917,22.5689,-0.5276,-9.2764,0.274,0.0073,-0.4084,0.0,0.0,0.0,-0.1723,0.2493,2.5241,0,42.25
1768568364.9176226,53.2938,22.5697,-0.5276,-9.2776,0.2727,0.0075,-0.4122,4.8261,-0.0159,-5.6769,-0.1722,0.2494,2.5247,0,42.25
1768568365.0206552,53.3969,22.5689,-0.5276,-9.2764,0.2671,0.0073,-0.3996,0.0,0.0,0.0,-0.1721,0.2496,2.5252,0,42.25
1768568365.1180036,53.4942,22.5706,-0.5275,-9.2788,0.2878,0.007,-0.4199,4.8267,-0.0137,-5.6795,-0.1721,0.2497,2.5257,0,42.25
1768568365.219736,53.5959,22.5689,-0.5276,-9.2764,0.261,0.0077,-0.3991,0.0,0.0,0.0,-0.1719,0.2498,2.5263,0,42.2812
1768568365.3201995,53.6964,22.5689,-0.5276,-9.2764,0.271,0.0072,-0.4062,0.0,0.0,0.0,-0.1719,0.2501,2.5268,0,42.2812
1768568365.425021,53.8012,22.5696,-0.5276,-9.2774,0.2512,0.0076,-0.3874,4.8307,-0.0162,-5.6744,-0.1717,0.2502,2.5274,0,42.2812
1768568365.5287857,53.905,22.5688,-0.5276,-9.2762,0.2248,0.007,-0.3444,0.0,0.0,0.0,-0.1717,0.2503,2.5278,0,42.3125
1768568365.6221197,53.9983,22.5689,-0.5276,-9.2763,0.2457,0.0068,-0.3705,0.0,0.0,0.0,-0.1717,0.2507,2.5283,0,42.2812
1768568365.7277915,54.104,22.5688,-0.5276,-9.2762,0.2231,0.0066,-0.3368,0.0,0.0,0.0,-0.1717,0.2507,2.5287,0,42.2812
1768568365.8224494,54.1986,22.569,-0.5276,-9.2765,0.24,0.0065,-0.3612,0.0,0.0,0.0,-0.1718,0.2512,2.5291,0,42.2812
1768568365.9446836,54.3209,22.5695,-0.5276,-9.2773,0.2105,0.0063,-0.3179,4.8597,-0.0137,-5.721,-0.1718,0.2512,2.5296,0,42.2812
1768568366.0714853,54.4477,22.569,-0.5276,-9.2765,0.2265,0.0057,-0.331,0.0,0.0,0.0,-0.1719,0.2516,2.53,0,42.2812
1768568366.1970394,54.5732,22.5693,-0.5276,-9.2769,0.2831,0.0061,-0.4137,0.0,0.0,0.0,-0.1718,0.252,2.5306,0,42.2812
1768568366.3230681,54.6993,22.5693,-0.5276,-9.277,0.2876,0.0073,-0.4359,0.0,0.0,0.0,-0.1713,0.2519,2.5314,0,42.2812
1768568366.447373,54.8236,22.5691,-0.5276,-9.2767,0.2176,0.007,-0.336,0.0,0.0,0.0,-0.1711,0.2515,2.532,0,42.2812
1768568366.5697002,54.9459,22.5694,-0.5276,-9.2771,0.3134,0.0065,-0.4579,0.0,0.0,0.0,-0.171,0.2523,2.5326,0,42.2812
1768568366.6967242,55.0729,22.5719,-0.5275,-9.2809,0.312,0.0074,-0.4651,4.8473,-0.0174,-5.6806,-0.1706,0.2521,2.5334,0,42.3125
1768568366.822991,55.1992,22.5699,-0.5276,-9.278,0.251,0.0075,-0.3899,4.8275,-0.0166,-5.6377,-0.1703,0.2518,2.5341,0,42.3125
1768568366.94403,55.3202,22.5693,-0.5276,-9.2769,0.2659,0.0065,-0.4007,0.0,0.0,0.0,-0.1703,0.2524,2.5346,0,42.3125
1768568367.069862,55.4461,22.5692,-0.5276,-9.2768,0.2386,0.0073,-0.3741,0.0,0.0,0.0,-0.17,0.2521,2.5354,0,42.3438
1768568367.1964383,55.5726,22.5692,-0.5276,-9.2768,0.2554,0.0062,-0.3803,0.0,0.0,0.0,-0.1701,0.2525,2.5359,0,42.3438
1768568367.3207607,55.697,22.5693,-0.5276,-9.277,0.2823,0.0076,-0.4403,0.0,0.0,0.0,-0.1696,0.2525,2.5367,0,42.3438
1768568367.4430451,55.8192,22.5695,-0.5276,-9.2772,0.3325,0.007,-0.4933,0.0,0.0,0.0,-0.1693,0.2526,2.5375,0,42.3125
1768568367.5648825,55.9411,22.5693,-0.5276,-9.277,0.2673,0.0076,-0.4188,0.0,0.0,0.0,-0.169,0.2523,2.5382,0,42.3125
1768568367.6889484,56.0651,22.57,-0.5276,-9.2781,0.2667,0.0071,-0.4109,4.8468,-0.0191,-5.7088,-0.1688,0.2525,2.5389,0,42.3125
1768568367.8214643,56.1977,22.5695,-0.5276,-9.2772,0.3403,0.0069,-0.5094,0.0,0.0,0.0,-0.1685,0.2528,2.5397,0,42.3125
1768568367.9440792,56.3203,22.5693,-0.5276,-9.2769,0.2578,0.0075,-0.401,0.0,0.0,0.0,-0.1682,0.2522,2.5405,0,42.3438
1768568368.0659869,56.4422,22.5693,-0.5276,-9.2769,0.2687,0.0064,-0.4021,0.0,0.0,0.0,-0.1682,0.2526,2.541,0,42.3438
1768568368.1911576,56.5674,22.5693,-0.5276,-9.2769,0.2578,0.0069,-0.398,0.0,0.0,0.0,-0.1681,0.2527,2.5416,0,42.3438
1768568368.3202295,56.6964,22.5694,-0.5276,-9.2771,0.3122,0.0065,-0.4646,0.0,0.0,0.0,-0.1682,0.2536,2.5422,0,42.375
1768568368.4405162,56.8167,22.5693,-0.5276,-9.2769,0.2623,0.0072,-0.4119,0.0,0.0,0.0,-0.1679,0.2533,2.5429,0,42.375
1768568368.5615025,56.9377,22.5695,-0.5276,-9.2772,0.3359,0.0065,-0.4999,0.0,0.0,0.0,-0.1677,0.2536,2.5436,0,42.375
1768568368.6880748,57.0643,22.5696,-0.5276,-9.2774,0.3572,0.008,-0.5544,0.0,0.0,0.0,-0.1668,0.253,2.5448,0,42.375
1768568368.8114042,57.1876,22.5705,-0.5275,-9.279,0.3523,0.0089,-0.5599,4.7999,-0.0235,-5.6504,-0.1659,0.2523,2.546,0,42.3438
1768568368.9424314,57.3186,22.5691,-0.5276,-9.2766,0.2623,0.0079,-0.4216,0.0,0.0,0.0,-0.1656,0.2518,2.5468,0,42.3438
1768568369.0595248,57.4357,22.5691,-0.5276,-9.2766,0.2307,0.007,-0.3691,0.0,0.0,0.0,-0.1657,0.2521,2.5472,0,42.3438
1768568369.1843748,57.5606,22.5692,-0.5276,-9.2769,0.2558,0.006,-0.3868,0.0,0.0,0.0,-0.166,0.2527,2.5477,0,42.3438
1768568369.3199825,57.6962,22.5713,-0.5275,-9.2799,0.3306,0.006,-0.4857,4.8394,-0.0188,-5.72,-0.1662,0.2536,2.5483,0,42.375
1768568369.4561372,57.8323,22.5694,-0.5276,-9.2771,0.2978,0.007,-0.4583,0.0,0.0,0.0,-0.1659,0.2536,2.5491,0,42.375
1768568369.5702603,57.9465,22.5692,-0.5276,-9.2769,0.2383,0.0073,-0.3832,0.0,0.0,0.0,-0.1658,0.2536,2.5496,0,42.375
1768568369.6648343,58.041,22.5693,-0.5276,-9.2769,0.2657,0.0062,-0.4074,0.0,0.0,0.0,-0.1659,0.2542,2.55,0,42.4062
1768568369.7655835,58.1418,22.5692,-0.5276,-9.2769,0.2531,0.0066,-0.3979,0.0,0.0,0.0,-0.1659,0.2544,2.5505,0,42.4062
1768568369.8706608,58.2469,22.5703,-0.5276,-9.2784,0.3034,0.006,-0.4516,4.892,-0.0206,-5.8353,-0.166,0.2549,2.551,0,42.4062
1768568369.9747345,58.3509,22.5693,-0.5276,-9.277,0.264,0.0069,-0.4161,0.0,0.0,0.0,-0.1657,0.2547,2.5515,0,42.4062
1768568370.0927749,58.469,22.5693,-0.5276,-9.2769,0.2562,0.0058,-0.3847,0.0,0.0,0.0,-0.1658,0.255,2.5519,0,42.4062
1768568370.183745,58.5599,22.5691,-0.5276,-9.2767,0.2204,0.0058,-0.3413,0.0,0.0,0.0,-0.1658,0.255,2.5523,0,42.4062
1768568370.2856,58.6618,22.5701,-0.5276,-9.2782,0.2418,0.0061,-0.3793,4.8324,-0.0199,-5.6127,-0.1658,0.2556,2.5527,0,42.4062
1768568370.3852704,58.7615,22.57,-0.5276,-9.278,0.2271,0.0061,-0.3561,4.839,-0.0191,-5.6317,-0.1658,0.2557,2.553,0,42.4062
1768568370.4845715,58.8608,22.57,-0.5276,-9.2781,0.2175,0.0061,-0.3449,4.8334,-0.0191,-5.6031,-0.1658,0.2559,2.5534,0,42.375
1768568370.593636,58.9698,22.5695,-0.5276,-9.2773,0.2431,0.0056,-0.3735,0.0,0.0,0.0,-0.1659,0.2563,2.5538,0,42.375
1768568370.688622,59.0648,22.5704,-0.5276,-9.2786,0.2624,0.0061,-0.4082,4.8645,-0.0208,-5.6788,-0.1658,0.2564,2.5543,0,42.375
1768568370.7856505,59.1618,22.5701,-0.5276,-9.2784,0.2233,0.0064,-0.359,4.8272,-0.0194,-5.5747,-0.1656,0.2562,2.5547,0,42.4062
1768568370.8937402,59.2699,22.5704,-0.5276,-9.2785,0.2633,0.0052,-0.3905,4.8831,-0.0189,-5.7414,-0.1657,0.2566,2.555,0,42.4062
1768568370.9963257,59.3725,22.5707,-0.5276,-9.279,0.2921,0.0062,-0.4512,4.8871,-0.0222,-5.7453,-0.1654,0.2568,2.5556,0,42.4062
1768568371.090765,59.467,22.5699,-0.5276,-9.2778,0.3007,0.0067,-0.4703,0.0,0.0,0.0,-0.165,0.2566,2.5562,0,42.4062
1768568371.1991813,59.5754,22.5698,-0.5276,-9.2777,0.2811,0.0064,-0.4372,0.0,0.0,0.0,-0.1648,0.2565,2.5567,0,42.4062
1768568371.2957819,59.672,22.5697,-0.5276,-9.2776,0.2568,0.0069,-0.4152,0.0,0.0,0.0,-0.1645,0.2563,2.5573,0,42.4375
1768568371.3940463,59.7702,22.5696,-0.5276,-9.2775,0.2224,0.006,-0.3529,0.0,0.0,0.0,-0.1645,0.2562,2.5577,0,42.4375
1768568371.5040188,59.8802,22.5697,-0.5276,-9.2775,0.2426,0.0057,-0.3794,0.0,0.0,0.0,-0.1645,0.2566,2.5581,0,42.4375
1768568371.6032686,59.9795,22.5717,-0.5275,-9.2805,0.319,0.0056,-0.474,4.8983,-0.023,-5.7827,-0.1647,0.2574,2.5585,0,42.4375
