timestamp,elapsed_time,px,py,pz,vx,vy,vz,ax,ay,az,roll,pitch,yaw,obstacle_detected,obstacle_distance
1768568125.3728309,7.6518,2.2919,-0.0,-0.8098,0.1891,-0.0,0.0012,-0.7682,0.0,0.0042,0.0,0.0781,0.0,0,12.6953
1768568125.4795222,7.7585,2.3079,-0.0,-0.8096,0.1077,-0.0,0.0021,-0.7357,0.0,0.011,0.0,0.0748,0.0,0,12.5547
1768568125.5771081,7.8561,2.315,-0.0,-0.8094,0.037,-0.0,0.0031,-0.6899,0.0,0.0077,0.0,0.0701,0.0,0,12.1875
1768568125.6764655,7.9555,2.3172,-0.0,-0.8026,0.0304,0.0,0.074,0.6245,0.0,-1.4391,0.0,-0.0592,0.0,0,10.2969
1768568125.7790282,8.058,2.3257,-0.0,-0.8041,0.1521,0.0,-0.1021,1.5665,0.0,-1.4563,0.0,-0.1397,0.0,0,5.3398
1768568125.8786619,8.1577,2.3489,-0.0,-0.8197,0.3203,0.0,-0.1966,1.7702,0.0,-0.5025,-0.0,-0.1706,0.0,1,4.4219
1768568125.9795222,8.2585,2.39,-0.0,-0.837,0.46,0.0,-0.0178,0.6773,-0.0,4.1259,-0.0,-0.1149,0.0,1,4.2031
1768568126.0822113,8.3612,2.4403,-0.0,-0.828,0.5181,0.0,0.1251,0.2964,-0.0,-0.0856,-0.0,-0.0281,0.0,0,5.5234
1768568126.1793303,8.4583,2.4905,-0.0,-0.8175,0.5201,0.0,0.0878,-0.2148,-0.0,-0.4919,-0.0,0.0219,0.0,0,7.4961
1768568126.2841501,8.5632,2.5432,-0.0,-0.8107,0.4792,-0.0,0.0431,-0.5306,-0.0,-0.3367,-0.0,0.0528,0.0,0,9.4062
1768568126.3785224,8.6575,2.5865,-0.0,-0.8079,0.4203,-0.0,0.0186,-0.6804,-0.0,-0.181,-0.0,0.0683,0.0,0,10.9297
1768568126.4770565,8.7561,2.6247,-0.0,-0.8068,0.3487,-0.0,0.0063,-0.7555,-0.0,-0.0772,-0.0,0.0764,0.0,0,11.9844
1768568126.5802796,8.8593,2.6562,-0.0,-0.8064,0.2699,-0.0,0.0017,-0.7818,-0.0,-0.0198,-0.0,0.0794,0.0,0,12.5703
1768568126.679738,8.9587,2.6791,-0.0,-0.8063,0.1927,-0.0,0.0011,-0.775,-0.0,0.0049,-0.0,0.0788,0.0,0,12.7344
1768568126.7787578,9.0578,2.6944,-0.0,-0.8061,0.1172,-0.0,0.0021,-0.7462,-0.0,0.0118,-0.0,0.0759,0.0,0,12.6016
1768568126.8815675,9.1606,2.7026,-0.0,-0.8059,0.0433,-0.0,0.0032,-0.7001,-0.0,0.0089,-0.0,0.0712,0.0,0,12.2578
1768568126.9802148,9.2592,2.7052,-0.0,-0.7992,0.0321,-0.0,0.0795,0.5727,0.0,-1.3764,-0.0,-0.0548,0.0,0,10.75
1768568127.085239,9.3642,2.7141,-0.0,-0.8004,0.1549,-0.0,-0.1006,1.5605,0.0,-1.4573,-0.0,-0.1391,0.0,0,5.3398
1768568127.1835666,9.4626,2.7376,-0.0,-0.8158,0.3226,-0.0,-0.1953,1.7661,0.0,-0.505,-0.0,-0.1702,0.0,1,4.4336
1768568127.283072,9.5621,2.7775,-0.0,-0.8329,0.46,-0.0,-0.0296,0.6737,0.0,4.3478,0.0,-0.1185,0.0,1,4.1953
1768568127.380945,9.6599,2.8262,-0.0,-0.8247,0.5181,-0.0,0.1253,0.331,0.0,-0.0116,0.0,-0.0319,0.0,0,5.4648
1768568127.4857295,9.7647,2.8813,-0.0,-0.8132,0.521,-0.0,0.086,-0.2299,0.0,-0.4915,0.0,0.0233,0.0,0,7.4297
1768568127.5851576,9.8642,2.9312,-0.0,-0.8069,0.482,-0.0,0.0437,-0.5269,0.0,-0.3418,0.0,0.0524,0.0,0,9.3438
1768568127.6860504,9.9651,2.9773,-0.0,-0.8039,0.4192,-0.0,0.0178,-0.6862,0.0,-0.1762,0.0,0.0689,0.0,0,10.9219
1768568127.7971935,10.0762,3.0184,-0.0,-0.8028,0.3403,-0.0,0.0052,-0.7632,0.0,-0.0674,0.0,0.0772,0.0,0,11.9531
1768568127.9216323,10.2006,3.0551,-0.0,-0.8025,0.2422,0.0,0.0011,-0.7845,0.0,-0.0074,0.0,0.0797,0.0,0,12.5625
1768568128.0530822,10.3321,3.0803,-0.0,-0.8023,0.1399,0.0,0.0017,-0.7588,0.0,0.0116,0.0,0.0772,0.0,0,12.7109
1768568128.1750371,10.454,3.0919,-0.0,-0.802,0.0496,0.0,0.0031,-0.7065,-0.0,0.0097,-0.0,0.0718,0.0,0,12.4062
1768568128.2965553,10.5756,3.0929,-0.0,-0.8016,-0.0312,0.0,0.0038,-0.6375,-0.0,0.0005,-0.0,0.0647,0.0,0,11.8984
1768568128.4163456,10.6953,3.0881,-0.0,-0.7942,-0.0141,-0.0,0.0273,1.0192,-0.0,-1.9044,-0.0,-0.0899,0.0,0,10.9062
1768568128.5459354,10.8249,3.0978,-0.0,-0.8055,0.1809,-0.0,-0.1797,1.7857,0.0,-0.9708,-0.0,-0.1652,0.0,1,4.9648
1768568128.6642501,10.9433,3.1315,-0.0,-0.8258,0.3508,0.0,-0.0063,0.7259,0.0,3.6312,0.0,-0.1142,0.0,1,4.207
1768568128.7875686,11.0666,3.1796,-0.0,-0.8143,0.4195,0.0,0.119,0.2353,0.0,-0.2257,0.0,-0.0219,0.0,0,5.3477
1768568128.9147007,11.1937,3.2328,-0.0,-0.8022,0.4137,0.0,0.0706,-0.2719,0.0,-0.3878,0.0,0.0274,0.0,0,7.4805
1768568129.032678,11.3117,3.2787,-0.0,-0.7962,0.3668,0.0,0.0345,-0.5013,0.0,-0.2287,0.0,0.0502,0.0,0,9.2734
1768568129.1569066,11.4359,3.3206,-0.0,-0.7933,0.2957,0.0,0.0142,-0.6102,0.0,-0.1054,0.0,0.0616,0.0,0,10.5156
1768568129.282031,11.561,3.3529,-0.0,-0.7922,0.2162,0.0,0.0054,-0.6428,0.0,-0.0422,0.0,0.0652,0.0,0,11.1797
1768568129.4029877,11.682,3.3742,-0.0,-0.7918,0.1393,0.0,0.0021,-0.6329,0.0,-0.0159,0.0,0.0643,0.0,0,11.3594
1768568129.5324275,11.8114,3.387,-0.0,-0.7916,0.0599,0.0,0.0008,-0.5942,0.0,-0.0071,0.0,0.0604,0.0,0,11.2344
1768568129.6544454,11.9334,3.39,-0.0,-0.7916,-0.0099,0.0,-0.0001,-0.5395,-0.0,-0.0077,-0.0,0.0548,0.0,0,10.9141
1768568129.7770875,12.0561,3.3882,-0.0,-0.785,0.0178,0.0,0.0121,1.0894,0.0,-1.8611,-0.0,-0.0959,0.0,0,10.1875
1768568129.8997414,12.1787,3.4005,-0.0,-0.7958,0.1992,0.0,-0.1722,1.7574,0.0,-0.9597,0.0,-0.1628,0.0,1,4.9375
1768568130.0269866,12.306,3.4388,-0.0,-0.8117,0.361,0.0,0.0586,0.7567,0.0,2.1013,0.0,-0.0957,0.0,1,4.1914
1768568130.1462538,12.4253,3.4862,-0.0,-0.7988,0.4164,0.0,0.1114,0.136,0.0,-0.3283,0.0,-0.0121,0.0,0,5.6094
1768568130.2731378,12.5521,3.5383,-0.0,-0.7879,0.4018,0.0,0.062,-0.3153,-0.0,-0.3563,0.0,0.0316,0.0,0,7.7656
1768568130.4001048,12.6791,3.5858,-0.0,-0.7824,0.3471,0.0,0.0279,-0.5256,-0.0,-0.1915,-0.0,0.0528,0.0,0,9.4297
1768568130.5244164,12.8034,3.6251,-0.0,-0.7801,0.2745,0.0,0.0111,-0.6123,-0.0,-0.0859,-0.0,0.0619,0.0,0,10.5469
1768568130.650272,12.9293,3.6547,-0.0,-0.7793,0.1955,0.0,0.0039,-0.6332,-0.0,-0.0338,-0.0,0.0642,0.0,0,11.0859
1768568130.7722712,13.0513,3.6736,-0.0,-0.779,0.1202,0.0,0.0013,-0.6168,-0.0,-0.013,-0.0,0.0626,0.0,0,11.1875
1768568130.8968012,13.1758,3.684,-0.0,-0.7789,0.0449,0.0,0.0002,-0.5753,-0.0,-0.0069,-0.0,0.0584,0.0,0,11.0234
1768568131.023015,13.302,3.6852,-0.0,-0.7789,-0.0241,0.0,-0.0007,-0.5172,-0.0,-0.0083,-0.0,0.0525,0.0,0,10.6797
1768568131.145906,13.4249,3.6819,-0.0,-0.7726,0.0062,0.0,0.0079,1.1129,-0.0,-1.877,-0.0,-0.0977,0.0,0,9.9688
1768568131.2774794,13.5565,3.6953,-0.0,-0.7862,0.2115,0.0,-0.1876,1.7933,-0.0,-0.8386,-0.0,-0.1677,0.0,1,4.8047
1768568131.4092844,13.6883,3.7371,-0.0,-0.8057,0.3864,-0.0,0.042,0.7475,-0.0,2.6178,-0.0,-0.1015,0.0,1,4.1211
1768568131.5294852,13.8085,3.7877,-0.0,-0.7929,0.4446,-0.0,0.1161,0.1493,-0.0,-0.3198,-0.0,-0.0133,0.0,0,5.4062
1768568131.658308,13.9373,3.8434,-0.0,-0.7815,0.4295,-0.0,0.0644,-0.334,-0.0,-0.3809,-0.0,0.0334,0.0,0,7.6719
1768568131.7802722,14.0593,3.8931,-0.0,-0.776,0.373,-0.0,0.0286,-0.5556,-0.0,-0.2051,-0.0,0.0557,0.0,0,9.4844
1768568131.9031117,14.1821,3.9344,-0.0,-0.7737,0.298,-0.0,0.0112,-0.6493,-0.0,-0.0898,-0.0,0.0656,0.0,0,10.7109
1768568132.0233676,14.3024,3.9654,-0.0,-0.7729,0.2181,-0.0,0.0042,-0.6742,-0.0,-0.0333,-0.0,0.0684,0.0,0,11.3359
1768568132.153309,14.4323,3.988,-0.0,-0.7725,0.1318,-0.0,0.0018,-0.658,-0.0,-0.0088,-0.0,0.0668,0.0,0,11.4844
1768568132.2724695,14.5515,3.9991,-0.0,-0.7723,0.0551,-0.0,0.0012,-0.6172,0.0,-0.0035,0.0,0.0627,0.0,0,11.3125
1768568132.396295,14.6753,4.0048,-0.0,-0.7648,0.0715,-0.0,0.0275,0.9967,0.0,-1.7788,0.0,-0.0886,0.0,0,10.8047
1768568132.521143,14.8001,4.0236,-0.0,-0.774,0.2481,-0.0,-0.1558,1.6931,0.0,-0.9326,0.0,-0.1573,0.0,1,4.9883
1768568132.645473,14.9245,4.0664,-0.0,-0.7872,0.3997,-0.0,0.067,0.7313,0.0,1.9015,0.0,-0.0901,0.0,1,4.2031
1768568132.7696168,15.0486,4.1195,-0.0,-0.7738,0.4498,-0.0,0.1067,0.0681,0.0,-0.3776,0.0,-0.0054,0.0,0,5.6992
1768568132.890159,15.1692,4.1727,-0.0,-0.764,0.4294,-0.0,0.0576,-0.3602,0.0,-0.3608,0.0,0.036,0.0,0,7.7578
1768568133.0160027,15.295,4.2233,-0.0,-0.7591,0.3689,-0.0,0.0237,-0.5717,0.0,-0.1842,0.0,0.0574,0.0,0,9.5547
1768568133.1391523,15.4182,4.2641,-0.0,-0.7573,0.2925,-0.0,0.0083,-0.6565,0.0,-0.0769,0.0,0.0664,0.0,0,10.7109
1768568133.2666335,15.5456,4.2963,-0.0,-0.7567,0.2059,-0.0,0.0023,-0.6765,0.0,-0.0233,0.0,0.0687,0.0,0,11.2969
1768568133.389238,15.6682,4.3161,-0.0,-0.7565,0.1256,-0.0,0.0009,-0.6573,0.0,-0.0046,0.0,0.0668,0.0,0,11.3906
1768568133.5179887,15.797,4.327,-0.0,-0.7564,0.0436,-0.0,0.0006,-0.6108,0.0,-0.0012,0.0,0.0621,0.0,0,11.1875
1768568133.6376803,15.9167,4.328,-0.0,-0.7564,-0.0263,-0.0,0.0003,-0.5513,0.0,-0.0051,0.0,0.056,0.0,0,10.8047
1768568133.7623053,16.0413,4.3239,-0.0,-0.7498,-0.0003,-0.0,0.0114,1.0999,0.0,-1.8965,0.0,-0.0965,0.0,0,10.0312
1768568133.889702,16.1687,4.3352,-0.0,-0.762,0.1938,-0.0,-0.1822,1.7865,-0.0,-0.9178,-0.0,-0.166,-0.0,1,4.7812
1768568134.0149882,16.294,4.3728,-0.0,-0.783,0.371,-0.0,0.0049,0.7264,-0.0,3.4416,-0.0,-0.1111,-0.0,1,4.0742
1768568134.1342452,16.4132,4.4219,-0.0,-0.7714,0.4364,-0.0,0.1196,0.2207,-0.0,-0.2408,-0.0,-0.0204,-0.0,0,5.1797
1768568134.262134,16.5411,4.4771,-0.0,-0.7594,0.4282,-0.0,0.0696,-0.2934,0.0,-0.395,0.0,0.0295,-0.0,0,7.3945
1768568134.3874402,16.6664,4.528,-0.0,-0.7532,0.3739,-0.0,0.0311,-0.5362,0.0,-0.2171,0.0,0.0537,-0.0,0,9.1953
1768568134.5152402,16.7942,4.5714,-0.0,-0.7506,0.297,-0.0,0.0119,-0.6396,0.0,-0.0935,0.0,0.0646,-0.0,0,10.4766
1768568134.638099,16.9171,4.603,-0.0,-0.7497,0.2161,0.0,0.0045,-0.6662,0.0,-0.035,0.0,0.0676,-0.0,0,11.1016
1768568134.7646842,17.0437,4.6249,-0.0,-0.7493,0.1328,0.0,0.0019,-0.6512,0.0,-0.0105,0.0,0.0662,-0.0,0,11.2578
1768568134.8850965,17.1641,4.6362,-0.0,-0.7492,0.0568,0.0,0.0011,-0.6116,0.0,-0.0045,0.0,0.0621,-0.0,0,11.1094
1768568135.0130613,17.2921,4.6427,-0.0,-0.7416,0.0815,0.0,0.0166,1.0639,-0.0,-1.8186,0.0,-0.0938,-0.0,0,9.8594
1768568135.1363661,17.4154,4.663,-0.0,-0.7517,0.2618,0.0,-0.1604,1.701,0.0,-0.8717,0.0,-0.1589,-0.0,1,4.8516
1768568135.2638166,17.5428,4.7075,-0.0,-0.7652,0.4133,0.0,0.0675,0.7271,0.0,1.927,0.0,-0.0898,-0.0,1,4.125
1768568135.3897426,17.6687,4.7636,-0.0,-0.7514,0.4627,0.0,0.1058,0.0421,0.0,-0.397,0.0,-0.0029,-0.0,0,5.75
1768568135.5120435,17.791,4.8196,-0.0,-0.7416,0.4381,0.0,0.0547,-0.3911,0.0,-0.3567,0.0,0.0391,-0.0,0,7.8477
1768568135.6367562,17.9158,4.871,-0.0,-0.7371,0.3742,0.0,0.0217,-0.596,0.0,-0.1766,0.0,0.0599,-0.0,0,9.5938
1768568135.7603273,18.0393,4.9123,-0.0,-0.7354,0.295,0.0,0.0072,-0.6769,-0.0,-0.0704,-0.0,0.0685,-0.0,0,10.7422
1768568135.8827848,18.1618,4.9434,-0.0,-0.7349,0.2102,0.0,0.0021,-0.6941,-0.0,-0.0202,-0.0,0.0705,-0.0,0,11.2969
1768568136.0039937,18.283,4.9636,-0.0,-0.7348,0.1278,0.0,0.001,-0.6739,-0.0,-0.0019,-0.0,0.0685,-0.0,0,11.3906
1768568136.129101,18.4081,4.9745,-0.0,-0.7346,0.0456,0.0,0.001,-0.6272,-0.0,0.0006,-0.0,0.0637,-0.0,0,11.1641
1768568136.2572114,18.5362,4.9754,-0.0,-0.7345,-0.0295,0.0,0.0008,-0.563,-0.0,-0.0044,-0.0,0.0571,-0.0,0,10.7656
1768568136.3802896,18.6593,4.9712,-0.0,-0.7278,0.0004,0.0,0.007,1.1306,0.0,-1.9299,0.0,-0.0987,-0.0,0,9.7422
1768568136.508529,18.7875,4.9827,-0.0,-0.7405,0.1963,0.0,-0.1849,1.7925,0.0,-0.8967,0.0,-0.1668,-0.0,1,4.7227
1768568136.6332958,18.9123,5.0207,-0.0,-0.7617,0.3738,0.0,0.0042,0.7247,-0.0,3.4682,-0.0,-0.1113,-0.0,1,4.0195
1768568136.7535472,19.0325,5.0701,-0.0,-0.7501,0.4391,0.0,0.1199,0.2195,-0.0,-0.2417,-0.0,-0.0203,-0.0,0,5.1094
